track_id,searched_artist,searched_title,lyrics,majority_genre,minority_genre,artist,song
TRAAEJQ128F92C484E,Raheem Devaughn,Four Letter Word (Main Version),"I taste sweet melodies every time I kiss you
I yearn and toss and turn, every time I find myself missing you
Rain falls your sound is wet, don't feel as wet when ain't inside of you
Your skin is so a silhouette, at the stroke of my finger tips
Cause I hope your not the prototype, but the makings of the real deal
See it's been some time been some time since you came around

So I recognize just what I feel



It's that old four letter word that I feel you, when I touch you yeah

It's that old four letter word that I taste, when I kiss you yeah

It's that old four letter word that I recognize, so familiar yeah

It's that old four letter word Love love love love love love love



I feel sexy and confident, when I illuminate in your eyesight

I feel speechless and spellbound, so what's the use of even tryin' to put up the fight

I let down all my guards, you persuaded me when u did the same

I'm through it, played all my cards; I found a higher ground, a higher place

See it's been some time been some time, I know where u been, I been waitin on ya

But welcome back, I hope you're here to stay, here to stay

I always here about, sing about, even write about ya

Just know I had ya till ya slipped away



It's that old four letter word that I feel you, when I touch you yeah

It's that old four letter word that I taste, when I kiss you yeah

It's that old four letter word that I recognize, so familiar yeah

It's that old four letter word Love love love love love love love



This time this time this time this time

This time this time this time this time

This time this time this time this time

This time this time this time this time

This time this time this time this time

This time this time this time this time

This time this time this time this time

This time this time this time this time",RnB,,Raheem Devaughn,Four Letter Word
TRAAENC128F1451DE9,Francis Dunnery,Too Much Saturn,"(This is a song about sevear emotional problems)
I always believed that if I ran off to India
Wore sandals and shaved my head


And used Body shop conditioner, and incense like crazy



I could call myself a spirit head



But I only went to India to look on top



I wore sandals cause I'd smoked all my money



And I shaved off all my hair cause I had the fleas



I'd been sleeping all over



And the Body shop conditioner was a present from a friend



And the incense used to hide the smell



Of the drug den that I lay in







And so I ask myself what my motives are



For this lying need to look so free



And if I tell myself real honestly



What more can I admit to, open up a door



He said I'm gonna find out what I'm here for



He said I'd find out soon



I got too much Saturn and not enough Moon











I always believed that if I never missed a Yoga class



Read my horoscope in the dailies



And recycle bottles, and know a Red Indian



I could call myself a spirit man



But I was only doing Yoga cause I fancied the teacher



And stars cause it looked good on paper



And I only went to church cause my granny gave me money



When confession was over



And I only knew the Indian cause his brother's a dealer



And bottles had a price on their return



So I could go and play, Oh my my











And so I ask myself what my motives are



For this lying need to look so free



And if I tell myself real honestly



What more can I admit to, open up a door



He said I'm gonna find out what I'm here for



He said I'd find out soon



I got too much Saturn and not enough Moon











So now that you know why I don't love you



And now that you see that I'm so scared



Am I a good man ?



Am I a deep deep man ?











What more can I admit to, open up a door



He said I'm gonna find out what I'm here for



He said I'd find out soon



I got too much Saturn



How can I admit it, open up a door



He said I'm gonna find out what I'm here for



He said I'd find out soon



I got too much Saturn and not enough Moon",Rock,,Francis Dunnery,Too Much Saturn
TRAAEWG128F930B3A4,Kings of Leon,Wicker Chair,"(Nathan Followill/ Caleb Followill/ Angelo)
In your little white wicker chair
Unsuspicious nobody cares for you
You're so fucked up again
You laugh at nothin' in the pouring rain

Try to tell yourself you're not insane

You fool, I hate you sometimes



Hey, you know it ain't coincidental that you're lost in place

It's drippin' off your face, and you're losin' your precious mind



Send me a postcard if you get that far

You got a couple pennies in your rusty jar

The truth you've been gone for awhile

It's hard lookin' at you when you look that way

With your one night stands and your sleep all days

Ooh you're such a slut sometimes



Hey, you know it ain't coincidental that you're lost in place

It's drippin' off your face, and you're losin' your precious mind



You're losing your mind",Rock,,Kings Of Leon,Wicker Chair
TRAAFDU128F426E91A,Idlewild,There's Glory in Your Story,"I felt alone
I put on my new shoes and hit the town
I still felt alone
I'm convinced everyone's built to be put down
I had to say (I had to say)

What I wanted to say (what I wanted to say)

I had to say (what I wanted to say)

Where are you going to stay?



I felt alone

Independence day comes when you're down

Still felt alone

Ten times I thought I'd almost found you 



Sometimes simple chords are the best

The simple approach is the best

If it makes more sense than any other

It makes more sense than any other



I felt alone

A failed Blake knocked me to the ground

I still felt alone

My attempts at chivalry fell without a sound

I felt alone

So put on your new shoes and leave this town

Still felt alone

I'm convinced, everyone's built to be put down



The simple chords are the best

Sometimes the simple approach is the best

If it makes more sense than any other

It makes more sense than any other",Rock,Pop,Idlewild,There's Glory In Your Story
TRAAFGQ128F427D884,The Kooks,One Last Time,"Can I hold you one last time
To fight the feeling that is growing in my mind
I know I did us both all so wrong
I know I'm not always all that strong
A-b-c-d-e-f and -g

Oh that reminds me of when we were free

Before life began to tear us apart

Remember those classes when we thought we were so smart



Ooooooooh

Ooooooooh



We were lovers in every way

Left school together, went back to my place

Now I can hardly remember her face

Before I met her I was ..sad



Ooooooooh

Ooooooooh



And can I hold you one last time

To fight this feeling that is growing in my mind",Rock,,The Kooks,One Last Time
TRAAFJW128F428A424,NOFX,Stickin In My Eye,"When I look 'round, I only see outta one eyeas the smoke surrounds my head, the saunaI hear the voices, but I can't make out hteir wordssaying things, saying things thatI got something stickin' in my eyegot something stickin' in my eyegot something stickin' in my eyeI feel unusual from thinkingabout the underground decay, God help meKill beneath the camera, watch the world begins to cryit's not from pitty, it comes fromwhat's been stickin' in my eyegot something stickin' in my eye",Punk,,NOFX,Stickin In My Eye
TRAAFMT128F429DB58,Tokio Hotel,1000 Meere,"Die Strassen leer - ich stell' mich um
Die Nacht hat mich verlor'n
Ein kalter Wind - die Welt erstarrt
Die Sonne ist erfror'n
Dein Bild ist sicher ich trag's in mir
Über 1000 Meere zurück zu dir

Zurück zu uns

Wir dürfen unser'n Glauben nicht verlier'n

Vertrau mir



(CHORUS)

Wir müssen nur noch 1000 Meere weit

1000 dunkle Jache ohne Zeit

1000 Sterne zieh'n vorbei

Wir müssen nur noch 1000 Meere weit

Noch 1000 Mal durch die Unendlichkeit

Dann sind wir endlich frei



Irgendwo ist der Ort,

Denn nur wir beide kenn'

Lief alles anders als gedacht

Der Puls in den Adern ist viel zu schwach

Doch irgendwie schlagen uns 

Die Herzen durch die Nacht

Vertrau mir



(CHORUS)



Niemand und nichts nehm'n wir mit

Und irgendwann schau'n wir auf jetzt zurück

1000 Meere weit

1000 Jahre ohne Zeit

1000 Meere weit

1000 Sterne zieh'n vorbei

Vorbei

Lass dich zu mir treib'n

Ich lass mich zu dir treiben



Wir müssen nur noch 1000 Meere weit

1000 dunkle Jahre ohne Zeit

1000 Sterne zieh'n vorbei

Wir müssen nur noch 1000 Meere weit

Noch 1000 Mal durch die Unendlichkeit

Dann sind wir frei



Lass dich zu mir treiben

Ich lass mich zu dir treiben



1000 Meere weit...



(Thanks to Mrs Jack for these lyrics)",Pop,Rock,Tokio Hotel,1000 Meere
TRAAFOH128E078BD7E,Imperanon,Sold,"[Solos: L. Koskenniemi, A. Sihvonen]
I am betrayed, all is lost in me
Feeling cheated, my pain so overwhelming
Can't you see, that you're dead to me? 

Don't you feel the pain inside of me?



How have we

come this far?

How have I

failed to see?



I am sold, the world is lost in me

Feeling no more, the numbness overtaking



I am cold, draining the life from me

Feeling so lost, is this the end of me?



How have you

made it this far?

How have I

been so blind?



How have I

come this far?

Why do I

feel this weak?

Can this be

the end of me?

The end of everything?",Metal,,Imperanon,Sold
TRAAFOY128F146CC17,Matt Costa,Astair,"Astair your glare is killing me
Astair is skies of blue
The signs you wear are making me
So confused
But the mountains and the trees

Are they just what you need

Or are they less than what

You'd expect to see



And if you're leaving 

Well come give me a reason 

Why I let you down 

Before you turn around

Now, now before you turn around 



Astair you're there and I'm still here

I swear I'm so confused

The signs you wear are making me

Feel like I'm the one to lose



But the canyons and the seas

Are they just what you need 

Or are they less than what 

You'd expect to see



And if you're leaving 

Well come give me a reason 

Why I let you down 

Before you turn around

Now, now before you turn around [x2]



But the mountains and the trees

Are they what you perceive

Or are they less than what

You'd expect to see



And if you're leaving 

Well come give me a reason 

Why I let you down 

Before you turn around

Now, now before you turn around

Before you turn around",Rock,Folk,Matt Costa,Astair
TRAAFQF128F92F8770,Jump Little Children,Close Your Eyes,"Tell me you had bad dreams last night
cause you were rolling in your sleep
Tell me you hate those bright street lights


sometimes the shadows give you the creeps







CHORUS



Please.. close your eyes



Please.. if you don't want to say



Please.. close your eyes



Please.. what keeps you awake







Tell me the air up here's too thin



You can't feel the wind when it moves



Tell me the stars are made of tin



and that they're banging on the roof







CHORUS







The sun will rise and keep your mind at ease



So close your eyes..







CHORUS







Please...",Rock,Metal,Jump_ Little Children,Close Your Eyes
