genre,lyrics,avg_stanza_len,avg_line_len
RnB,"Could have been alright, could have been here tonight
Could have been sweet as wine, you could have been a lady
I could have been alright, I could have been here tonight
Could have been sweet as wine, you could have been a lady
They all need you, to make love to
When you awake, you find them on the bed, lyin beside you
They all love you, youre a good girl
And I aint surprised, when you realize, just where youre goin to

You could have been alright, you could have been here tonight
You could have been sweet as wine, you could have been a lady
It could have been alright, you could have been here tonight
Could have been sweet as wine, you could have been a lady

If I told you, where youre goin to
Youd laugh in my face, say Im out of place, mind your business
And they all want you, to make love to
Its ashame, the fate of the game, the way it delights you

You could have been alright, you could have been here tonight
You could have been sweet as wine, you could have been a lady
It could have been alright, you could have been here tonight
Could have been sweet as wine, you could have been a lady
Na, na na na na, na, na, na na na na, na
Na, na na na na, na, na na
Na, na na na na, na, na, na na na na, na
Na, na na na na, na, na na
Alright, you could have been here tonight
You could have been sweet as wine, you could have been a lady
It could have been alright, you could have been here tonight
Could have been sweet as wine, you could have been a lady",7.0,10.821428571428571
RnB,"If I changed my mind,
if I changed my faith,
every time a stop light signaled
each time I made mistakes
I don't think that I
would be where I am today
I live my life without regrets
what you see is
what you see is
what you see is what you get
And I'm 

Chorus:
Unashamed of the life I lead
unashamed of the strength on my knees
of choices I've made,
of the love that I've saved
of the things I've done,
my belief in the One
Unashamed of the words of my friends,
i know who they are
make mistakes, make amends
follow my instincts, my star
on my sleeve i wear my heart
unashamed 

Adding up my life, it totals all my dreams
I'm counting all my blessings
and the gifts I have received
Still there's always someone
something to overcome
Took all my life to understand
that I am what I am, who I am
unashamed 

Chorus 

(Do you)
do you wanna know how it goes?
Do you wanna control how I feel?
Do you wanna stay in my life?
Then listen here, and listen good,
you got to get it,
got to get it,
got to get it right!
Unashamed 

Chorus (say what you want)",7.166666666666667,4.906976744186046
Punk,"why subject yourself to this?
there must be
something better for you
use both hands
take all you can
jump in the deep end
after all it's something to do

if you had your time again
there must be
something in it for you
take your leave
do as you please
jump in the deep end
after all it's something to do

have you ever realised
you're coming on strong
with your moral stance?
be yourself and you'll be okay
live your life anyway

appreciate your freedom
after all it's something to do",5.25,4.428571428571429
Jazz,"When I fall in loveit will be foreveror I never fall in loveIn a restless worldlike this islove is endedbefore its begunand too many moonlight kissesseem to cool in the warmth of the sunWhen I give my heartit will be completelyor i never give my heartAnd the momentI can feel thatyou feel that way toois when I fall in lovewith youAnd the moment I can feel that,you feel that way too,is when I fall in Love with you.",1.0,97.0
Electronic,"Everyface i see
Is cold as ice
Everything i touch is pale
Ever since i lost imagination
Like a stream that flows into the sea
I am lost for all eternity
Ever since you took your love away from me
Some times the sound of goodbye
Is louder than any drumbeat",9.0,5.666666666666667
Metal,"If we cannot see then we can't show
We all have ways of finding out the things we don't know
The path or truth some find they hear it in a sound
Well I can breathe it in and see the darkness all around
I see things every day in every way
Unleashed unchained and unrestrained so I can say
the death and hate I see I'll bring it to the ground
I can breathe it in and bring entire systems down

Break through baby I've never felt this good
Because I know I've seen what the others should have to see
Who left the light in these blinded eyes?
Street wise soldier I always thought I would bring back
the fight our mothers and fathers could
They rocked the system and changed their lives

I turned my face away
it's the only way to see what I am
so I don't have to breathe

And now I see the sights I had on the are now on me
Tell me when did I go wrong?
Have I been this heartless and selfish and fucked up all along?
How did lose proof?
Did I forget to reach the youth and expose the truth?
But now instead of all the things I thought I shed
The only thing I can really see is that I am already dead

(Thanks to Sierra for these lyrics)",5.0,9.32
Rap,"OI oi oi poloi, bags of noise, wake up, shake it up like milk shakes, make money, feelin great, a pusher dosnt cuss if I'm in discuss, let me discuss, so I fling you around like discuss, I rerport now fade away, now don't stop my thing now duplicate.
[Chorus:]
I got that bang bang sound, so come and crank it loud, I got that bang bang sound, so come and crank it loud.
My brain is scrambled eggs, sanglr def, some of my fans would be obsessed, naaw wouldn't catch me in a dress, hands off of my breasts, my ponytail is dead, but I wear a hat instead, sideways it's my way, now let this be convibrate, now ssh and sshoo like a dude or a girl, now who are you to try and ruin my world, now shut your mouth causeim talkin now, and if you don't like weeell.

[Chorus:]
I got that bang bang sound, so come and crank it loud, I got that bang bang sound, so come and crank it loud.

So everybody hum(humm)evrybody hum(humm)ya everybody hum(humm)sov.

[Chorus:]
I got that bang bang sound (humm)so come and crank it loud(humm)I got that bang bang sound(humm)so come and crank it loud(humm)!",2.25,22.88888888888889
Punk,"I drank my head to pieces, that day had been a bore first time in her apartment, I passed out on the floor next time in her apartment, had a fucking hole in my head I started on the floor but we ended up in bed I'm just a teenage punk first time in her apartment, I passed out on the floor funny how things they change, now I have a key to her door I'm just a teenage punk I'm just a teenagepunk and I love this girl I'm just a teenage punk I'm just a teenage punk and I love this world when I'm with that.....girl!",1.0,108.0
RnB,"Y'a l'homme que l'on aime,
et l'autre qu'on ne comprend pas
si les deux sont le même,
alors lequel nous restera,
je ne sais pas, je ne sais plus
lequel tu seras quand tu reviendras

Refrain:

Y'a pas que l'amour blesse, 
y'a les conséquence de certains de gestes,
T'es parti.
Ta famille pleure et la fête est finie,
y'a pas que l'erreur qui blesse,
y'a le mal de l'absence qui reste,
ce pour la vie,
mais comment as tu pu finir ainsi.


Y'a l'homme que l'on aime, l'autre qui ne s'aime pas,
qui s'endort sur ses problèmes, 
trop fière ne parle pas,
je ne sais pas, je ne sais plus,
et deux visages pour deux images,
OH non,
Je ne sais pas, je ne sais plus,
Comment te reconnaitre quand tu reviendras.

Refrain:

Y'a pas que l'amour blesse, 
y'a les conséquence de certains de gestes,
T'es parti.
Ta famille pleure et la fête est finie,
y'a pas que l'erreur qui blesse,
y'a le mal de l'absence qui reste,
ce pour la vie,
mais comment as tu pu finir ainsi.

Y'a pas que l'amour blesse, 
y'a les conséquence de certains de gestes,
T'es parti.
Ta famille pleure et la fête est finie,
y'a pas que l'erreur qui blesse,
y'a le mal de l'absence qui reste,
ce pour la vie,
mais comment as tu pu finir ainsi.

Y'a pas que l'amour blesse, 
y'a les conséquence de certains de gestes,
T'es parti.
Ta famille pleure et la fête est finie,
y'a pas que l'erreur qui blesse,
y'a le mal de l'absence qui reste,
ce pour la vie,
mais comment as tu pu finir ainsi.",6.125,5.530612244897959
Electronic,"Everyface i see
Is cold as ice
Everything i touch is pale
Ever since i lost imagination
Like a stream that flows into the sea
I am lost for all eternity
Ever since you took your love away from me
Some times the sound of goodbye
Is louder than any drumbeat",9.0,5.666666666666667
Punk,"You're jealous again No, she's just a friend Why can't I do anything without being yelled at? Always on the phone Never leave me alone Why don't you just tell me what you want from me Said I'll never leave you, No I'll never leave you It's not the end, No it's not the end I won't beat you up But I won't push you around Because if I do that the cops would grab me for doin' it I want to go and have some fun Go where the action is Who the hell are you to tell me who my friends are Said I'll never leave you, No I'll never leave you It's not the end, No it's not the end Said I'll never leave you, No I'll never leave you It's not the end, No it's not the end You're jealous again You're jealous again You're jealous again and again and again and again and again and again and again.",1.0,163.0
Rock,"All lost at sea
Chasing idle dreams
These philosophies
Were made up of things we had time to believe
But I'm trying to get
Glimpses of what comes next
What can we expect
To get for the time we've spent?

Down on our knees
Crying and begging but impossible to please
We just feed and feed
Gasping for air we really don't need

But I'm scared of what I'll become
Scared of what I have and haven't done
I'm still scared of falling into the sun
Scared the other ones will never come

'Cause I don't wanna live my life all alone
Always hoping for a chance that's already gone
It's all we'll do
It's all we'll do

Shaking in the wind
Why don't you just go back in?
You're always starving
Why don't you stop measuring?

But I'm scared of what I'll become
Scared of what I have and haven't done
I'm still scared of falling into the sun
Scared the other ones will never come

'Cause I don't wanna live my life all alone
Always hoping for a chance that's already gone
It's all we'll do
It's all we'll do


(Thanks to Slowdive for these lyrics)",4.25,5.823529411764706
